Timestamp,Heart Rate,RR Interval
1740141406.620579,105,0.572
1740141407.6095092,106,0.588
1740141407.6095328,106,0.58
1740141409.5919201,106,0.568
1740141409.591948,106,0.576
1740141410.5814579,107,0.408
1740141411.572584,107,0.72
1740141411.57267,107,0.568
1740141412.561792,107,0.56
1740141412.5618198,107,0.552
1740141413.550385,108,0.576
1740141413.5504189,108,0.552
1740141414.538749,109,0.548
1740141414.5387678,109,0.544
1740141415.528477,110,0.548
1740141415.52849,110,0.544
1740141416.519951,111,0.532
1740141416.520024,111,0.528
1740141417.510628,113,0.528
1740141417.5106618,113,0.52
1740141418.502153,114,0.532
1740141418.502186,114,0.372
1740141419.491373,116,0.668
1740141419.4913988,116,0.52
1740141420.481794,116,0.512
1740141420.481825,116,0.508
1740141421.4709399,117,0.52
1740141421.470979,117,0.512
1740141422.4602492,118,0.516
1740141422.460292,118,0.516
1740141423.449655,119,0.511
1740141423.449683,119,0.516
1740141424.440477,120,0.508
1740141424.440514,120,0.508
1740141425.431906,120,0.516
1740141425.431933,120,0.508
1740141427.410293,120,0.504
1740141427.410325,120,0.512
1740141428.4000692,120,0.508
1740141428.4001012,120,0.516
1740141428.401108,120,0.512
1740141428.401118,120,0.512
1740141429.390149,120,0.52
1740141429.390176,120,0.508
1740141430.379701,120,0.504
1740141430.379735,120,0.504
1740141431.367805,121,0.5
1740141431.367813,121,0.504
1740141432.36166,121,0.504
1740141432.361689,121,0.496
1740141433.352315,122,0.508
1740141433.3523462,122,0.492
1740141434.340259,123,0.496
1740141434.340283,123,0.384
1740141435.333659,123,0.612
1740141435.333675,123,0.5
1740141436.321752,123,0.5
1740141436.3217878,123,0.5
1740141437.311348,123,0.504
1740141437.311386,123,0.484
1740141438.299627,123,0.484
1740141438.299656,123,0.492
1740141439.289858,124,0.488
1740141439.289899,124,0.468
1740141440.281387,125,0.468
1740141440.281418,125,0.472
1740141441.270666,128,0.472
1740141441.270698,128,0.468
1740141441.270703,128,0.456
1740141442.26151,130,0.456
1740141442.2615402,130,0.464
1740141443.249341,131,0.463
1740141443.2493608,131,0.436
1740141445.229312,132,0.452
1740141445.2293289,132,0.444
1740141445.229931,133,0.436
1740141445.229941,133,0.328
1740141445.2299452,133,0.524
1740141446.221227,134,0.468
1740141446.221257,134,0.444
1740141447.211898,134,0.436
1740141447.211932,134,0.424
1740141448.2022321,136,0.44
1740141448.2022731,136,0.44
1740141448.2022789,136,0.432
1740141449.190439,139,0.432
1740141449.190472,139,0.432
1740141450.180256,141,0.436
1740141450.180286,141,0.436
1740141452.1603699,141,0.452
1740141452.1604102,141,0.416
1740141452.160416,141,0.436
1740141453.15022,141,0.38
1740141453.150249,141,0.52
1740141453.150253,141,0.268
1740141453.151008,141,0.596
1740141453.1510131,141,0.44
1740141454.1424682,141,0.436
1740141454.142499,141,0.44
1740141455.129838,141,0.448
1740141455.129869,141,0.416
1740141456.122373,140,0.46
1740141456.122411,140,0.436
1740141457.111244,140,0.44
1740141457.111278,140,0.456
1740141457.1112828,140,0.432
1740141458.10078,140,0.428
1740141458.100811,140,0.44
1740141459.090524,141,0.432
1740141459.0905511,141,0.452
1740141459.090556,141,0.428
1740141460.080158,141,0.444
1740141460.080193,141,0.424
1740141461.070509,141,0.432
1740141461.070539,141,0.436
1740141462.059533,142,0.424
1740141462.059569,142,0.428
1740141462.059573,142,0.447
1740141463.052023,142,0.424
1740141463.052052,142,0.42
1740141464.041203,143,0.42
1740141464.041234,143,0.444
1740141465.029883,144,0.428
1740141465.0299149,144,0.412
1740141465.029921,144,0.424
1740141466.0215669,144,0.444
1740141466.0216,144,0.424
1740141467.0106618,144,0.412
1740141467.010693,144,0.42
1740141467.010696,144,0.428
1740141467.999305,144,0.424
1740141467.99934,144,0.444
1740141468.990554,144,0.396
1740141468.990586,144,0.416
1740141469.9795341,144,0.444
1740141469.979569,144,0.416
1740141469.9795752,144,0.412
1740141470.971581,145,0.424
1740141470.971612,145,0.42
1740141471.960642,145,0.416
1740141471.960682,145,0.416
1740141471.96069,145,0.424
1740141472.9505541,146,0.42
1740141472.950591,146,0.412
1740141473.940243,146,0.42
1740141473.940276,146,0.424
1740141473.940282,146,0.416
1740141474.928371,146,0.416
1740141474.9283788,146,0.42
1740141475.920002,146,0.42
1740141475.920033,146,0.436
1740141475.920038,146,0.42
1740141476.909643,147,0.408
1740141476.9096801,147,0.424
1740141477.900278,146,0.428
1740141477.9002922,146,0.432
1740141478.889623,146,0.404
1740141478.8896582,146,0.42
1740141478.8896892,146,0.436
1740141479.882876,145,0.428
1740141479.8829062,145,0.404
1740141480.869416,145,0.416
1740141480.8694558,145,0.424
1740141480.8694642,145,0.436
1740141481.860821,145,0.424
1740141481.860854,145,0.408
1740141482.849822,145,0.419
1740141482.8498402,145,0.44
1740141482.849847,145,0.432
1740141483.840554,145,0.416
1740141483.840582,145,0.428
1740141484.8300369,144,0.44
1740141484.830056,144,0.436
1740141485.820742,143,0.424
1740141485.8207629,143,0.432
1740141485.820767,143,0.448
1740141486.809309,143,0.44
1740141486.809344,143,0.428
1740141487.801703,142,0.432
1740141487.801722,142,0.452
1740141488.791223,142,0.436
1740141488.791252,142,0.42
1740141488.7912571,142,0.428
1740141489.779735,142,0.444
1740141489.779796,142,0.424
1740141490.7710989,142,0.42
1740141490.771133,142,0.42
1740141491.759661,143,0.448
1740141491.7596931,143,0.428
1740141491.7596989,143,0.412
1740141492.747019,143,0.424
1740141492.747026,143,0.432
1740141493.7413828,144,0.436
1740141493.7414222,144,0.428
1740141493.741429,144,0.42
1740141494.728368,144,0.408
1740141494.728393,144,0.416
1740141495.71905,144,0.44
1740141495.719091,144,0.432
1740141495.7190988,144,0.384
1740141496.7098181,144,0.408
1740141496.709856,144,0.44
1740141497.7013838,144,0.816
1740141497.701421,144,0.416
1740141498.689871,144,0.424
1740141498.689898,144,0.412
1740141499.679487,145,0.404
1740141499.679521,145,0.416
1740141500.6721432,145,0.428
1740141500.672174,145,0.816
1740141501.65919,145,0.432
1740141501.659216,145,0.415
1740141502.651134,145,0.404
1740141502.6511621,145,0.412
1740141502.651167,145,0.436
1740141503.6397882,146,0.404
1740141503.6398232,146,0.408
1740141504.6294458,148,0.408
1740141504.629481,148,0.416
1740141504.6294851,148,0.424
1740141505.619031,149,0.412
1740141505.619061,149,0.408
1740141507.598897,149,0.408
1740141507.598908,149,0.42
1740141507.5989099,149,0.232
1740141508.588943,149,0.584
1740141508.5889761,149,0.408
1740141509.578957,149,0.428
1740141509.578984,149,0.412
1740141509.578988,149,0.42
1740141510.5696168,149,0.404
1740141510.569657,149,0.4
1740141511.559498,149,0.408
1740141511.559535,149,0.828
1740141512.549166,149,0.396
1740141512.549202,149,0.408
1740141513.539621,150,0.412
1740141513.539652,150,0.404
1740141513.539656,150,0.4
1740141514.530525,151,0.408
1740141514.530556,151,0.408
1740141515.5195699,151,0.392
1740141515.519608,151,0.404
1740141515.519615,151,0.4
1740141516.5082712,151,0.416
1740141516.508299,151,0.396
1740141517.5041778,152,0.4
1740141517.5042062,152,0.396
1740141517.50421,152,0.396
1740141518.489995,153,0.404
1740141518.4900339,153,0.396
1740141518.490043,153,0.396
1740141519.4794571,154,0.4
1740141519.479491,154,0.412
1740141520.471245,154,0.392
1740141520.471273,154,0.404
1740141520.4712782,154,0.404
1740141521.4587562,154,0.4
1740141521.458782,154,0.396
1740141522.448392,154,0.4
1740141522.448407,154,0.403
1740141522.448412,154,0.396
1740141523.4406831,154,0.404
1740141523.440716,154,0.404
1740141524.429313,153,0.404
1740141524.42934,153,0.4
1740141524.429344,153,0.4
1740141525.420025,153,0.404
1740141525.420054,153,0.4
1740141526.409604,153,0.396
1740141526.4096231,153,0.4
1740141526.40963,153,0.42
1740141527.400959,154,0.4
1740141527.400993,154,0.388
1740141527.401001,154,0.4
1740141528.389032,154,0.412
1740141528.389056,154,0.388
1740141529.3836968,154,0.4
1740141529.383716,154,0.416
1740141529.3837209,154,0.396
1740141530.369204,154,0.28
1740141530.36924,154,0.516
1740141531.359363,154,0.82
1740141531.3594,154,0.372
1740141532.349397,154,0.396
1740141532.349427,154,0.416
1740141533.340822,154,0.392
1740141533.340862,154,0.392
1740141533.3408692,154,0.396
1740141534.329247,154,0.396
1740141534.329281,154,0.412
1740141535.320927,155,0.4
1740141535.320965,155,0.38
1740141535.3209732,155,0.396
1740141536.309482,155,0.412
1740141536.309503,155,0.384
1740141536.3095071,155,0.388
1740141537.2986372,155,0.396
1740141537.298676,155,0.408
1740141538.290624,155,0.388
1740141538.290657,155,0.388
1740141538.290661,155,0.412
1740141539.278448,156,0.396
1740141539.278483,156,0.388
1740141540.268793,156,0.396
1740141540.2688189,156,0.42
1740141540.268824,156,0.396
1740141541.2595031,155,0.392
1740141541.259546,155,0.408
1740141541.259553,155,0.4
1740141542.25074,154,0.403
1740141542.250773,154,0.4
1740141543.2396622,153,0.404
1740141543.239691,153,0.408
1740141543.2396958,153,0.408
1740141544.2293692,152,0.4
1740141544.229404,152,0.408
1740141545.219595,152,0.408
1740141545.2196312,152,0.4
1740141545.219639,152,0.404
1740141546.208489,152,0.404
1740141546.2085261,152,0.404
1740141547.1987588,152,0.4
1740141547.198796,152,0.4
1740141547.198804,152,0.424
1740141548.1891031,153,0.404
1740141548.1891358,153,0.392
1740141549.1790771,153,0.4
1740141549.179101,153,0.404
1740141549.179106,153,0.424
1740141550.172113,154,0.412
1740141550.172145,154,0.388
1740141551.159063,154,0.404
1740141551.159091,154,0.42
1740141551.1590972,154,0.396
1740141552.150224,153,0.404
1740141552.150254,153,0.408
1740141553.143303,153,0.412
1740141553.1433249,153,0.4
1740141553.14333,153,0.4
1740141554.131119,152,0.404
1740141554.1311512,152,0.412
1740141555.117514,152,0.4
1740141555.117527,152,0.4
1740141555.11753,152,0.408
1740141556.108905,152,0.416
1740141556.1089332,152,0.416
1740141557.0991318,152,0.4
1740141557.099168,152,0.396
1740141557.099175,152,0.408
1740141558.0884311,152,0.404
1740141558.088458,152,0.404
1740141559.07773,152,0.408
1740141559.07775,152,0.4
1740141559.077757,152,0.4
1740141560.069225,152,0.408
1740141560.0692449,152,0.396
1740141560.0692532,152,0.4
1740141561.061524,153,0.416
1740141561.0615559,153,0.396
1740141562.049458,153,0.391
1740141562.0494878,153,0.416
1740141562.049493,153,0.396
1740141563.039019,154,0.388
1740141563.0390599,154,0.42
1740141564.030287,154,0.388
1740141564.030318,154,0.388
1740141564.0303218,154,0.412
1740141565.021583,154,0.392
1740141565.021611,154,0.384
1740141566.0080771,155,0.396
1740141566.008106,155,0.788
1740141567.000607,156,0.392
1740141567.000643,156,0.392
1740141567.000648,156,0.392
1740141567.987552,156,0.404
1740141567.987563,156,0.38
1740141568.979906,156,0.384
1740141568.9799309,156,0.392
1740141568.979934,156,0.388
1740141569.969196,157,0.384
1740141569.969223,157,0.388
1740141569.969227,157,0.404
1740141570.958816,158,0.38
1740141570.958837,158,0.376
1740141571.9517272,159,0.388
1740141571.9517581,159,0.384
1740141571.951762,159,0.376
1740141572.940442,159,0.388
1740141572.940475,159,0.396
1740141572.940481,159,0.372
1740141573.928716,159,0.376
1740141573.928743,159,0.38
1740141574.918654,160,0.4
1740141574.91869,160,0.376
1740141574.9186969,160,0.372
1740141575.909159,161,0.38
1740141575.909178,161,0.38
1740141575.909184,161,0.392
1740141576.897826,162,0.38
1740141576.897835,162,0.372
1740141577.8881788,162,0.384
1740141577.888188,162,0.388
1740141577.88819,162,0.376
1740141578.878832,162,0.38
1740141578.878861,162,0.376
1740141578.878865,162,0.38
1740141579.8710458,162,0.384
1740141579.8710778,162,0.38
1740141580.859211,162,0.376
1740141580.859243,162,0.384
1740141580.8592489,162,0.379
1740141581.8523781,162,0.372
1740141581.8524082,162,0.38
1740141581.852412,162,0.38
1740141582.839384,162,0.376
1740141582.839416,162,0.38
1740141583.828761,162,0.384
1740141583.828788,162,0.372
1740141583.828792,162,0.376
1740141584.8200362,162,0.396
1740141584.820066,162,0.368
1740141584.8200698,162,0.368
1740141585.8096168,163,0.376
1740141585.809651,163,0.376
1740141585.8096588,163,0.388
1740141586.799155,163,0.368
1740141586.7991948,163,0.372
1740141587.790996,163,0.372
1740141587.791028,163,0.392
1740141587.791033,163,0.372
1740141588.779111,164,0.368
1740141588.779144,164,0.376
1740141588.779149,164,0.376
1740141589.769374,164,0.372
1740141589.7694001,164,0.376
1740141589.769405,164,0.376
1740141590.759107,164,0.372
1740141590.759142,164,0.376
1740141591.747982,164,0.38
1740141591.748014,164,0.372
1740141591.748019,164,0.368
1740141592.7366111,164,0.38
1740141592.736618,164,0.372
1740141592.73662,164,0.372
1740141593.7307909,164,0.376
1740141593.7308211,164,0.376
1740141594.722423,164,0.376
1740141594.722454,164,0.372
1740141594.7224588,164,0.376
1740141595.708058,164,0.368
1740141595.708092,164,0.372
1740141595.708097,164,0.376
1740141596.7002492,165,0.372
1740141596.700282,165,0.368
1740141596.700285,165,0.372
1740141597.689019,165,0.376
1740141597.689046,165,0.372
1740141598.679214,165,0.372
1740141598.67924,165,0.376
1740141598.679245,165,0.388
1740141599.6690829,164,0.368
1740141599.669118,164,0.372
1740141599.669125,164,0.396
1740141600.658877,164,0.368
1740141600.658912,164,0.371
1740141600.6589189,164,0.38
1740141601.6489,164,0.376
1740141601.648929,164,0.372
1740141602.6399481,164,0.38
1740141602.63998,164,0.38
1740141602.639986,164,0.376
1740141604.62116,163,0.376
1740141604.621193,163,0.38
1740141604.621197,163,0.376
1740141604.622136,163,0.372
1740141604.62214,163,0.38
1740141605.609547,163,0.392
1740141605.609584,163,0.372
1740141605.609605,163,0.368
1740141607.588406,163,0.38
1740141607.588416,163,0.376
1740141607.588419,163,0.376
1740141608.578451,163,0.372
1740141608.578481,163,0.38
1740141608.578486,163,0.384
1740141609.569979,163,0.376
1740141609.570011,163,0.368
1740141610.5584278,163,0.384
1740141610.558466,163,0.372
1740141610.5584729,163,0.376
1740141611.5488598,163,0.376
1740141611.548883,163,0.388
1740141611.548888,163,0.372
1740141612.538681,163,0.368
1740141612.538708,163,0.376
1740141612.538712,163,0.38
1740141613.536553,163,0.372
1740141613.536582,163,0.372
1740141614.519767,164,0.376
1740141614.5197928,164,0.392
1740141614.519797,164,0.364
1740141615.50843,164,0.368
1740141615.508456,164,0.376
1740141615.50846,164,0.376
1740141616.500674,163,0.384
1740141616.5007071,163,0.38
1740141617.489713,163,0.36
1740141617.489741,163,0.368
1740141617.489745,163,0.376
1740141618.478522,163,0.368
1740141618.478552,163,0.364
1740141618.478556,163,0.372
1740141619.468224,163,0.368
1740141619.468262,163,0.364
1740141619.468269,163,0.368
1740141622.438064,165,0.368
1740141622.438074,165,0.364
1740141622.438076,165,0.368
1740141622.438242,166,0.367
1740141622.438244,166,0.364
1740141622.4386282,167,0.368
1740141622.438633,167,0.368
1740141622.438634,167,0.364
1740141623.4294379,168,0.364
1740141623.42947,168,0.368
1740141623.4294772,168,0.364
1740141624.423685,168,0.364
1740141624.4237041,168,0.368
1740141624.423709,168,0.364
1740141625.40836,168,0.36
1740141625.4083898,168,0.368
1740141625.4083982,168,0.372
1740141626.4002922,168,0.364
1740141626.400322,168,0.36
1740141627.386862,168,0.368
1740141627.386875,168,0.368
1740141627.386878,168,0.368
1740141628.3789282,167,0.368
1740141628.3789551,167,0.372
1740141628.37896,167,0.368
1740141629.369592,167,0.36
1740141629.369629,167,0.376
1740141629.369635,167,0.38
1740141630.357785,167,0.36
1740141630.3578172,167,0.364
1740141631.349664,167,0.376
1740141631.349698,167,0.368
1740141631.349704,167,0.364
1740141632.338264,167,0.372
1740141632.3383,167,0.368
1740141632.338305,167,0.364
1740141633.328077,167,0.372
1740141633.328106,167,0.368
1740141633.32811,167,0.364
1740141634.3205068,167,0.368
1740141634.320532,167,0.384
1740141634.3205361,167,0.364
1740141635.314442,167,0.36
1740141635.314454,167,0.364
1740141636.302717,167,0.384
1740141636.302743,167,0.36
1740141636.3027468,167,0.356
1740141637.289299,168,0.368
1740141637.28933,168,0.364
1740141637.289334,168,0.36
1740141638.279547,168,0.368
1740141638.279576,168,0.368
1740141638.2795799,168,0.376
1740141640.263385,168,0.372
1740141640.263413,168,0.36
1740141640.263417,168,0.36
1740141640.264296,168,0.384
1740141640.2643032,168,0.36
1740141641.250324,168,0.36
1740141641.250356,168,0.367
1740141641.25036,168,0.368
1740141642.239831,168,0.36
1740141642.2398689,168,0.368
1740141642.239878,168,0.384
1740141643.2297778,168,0.364
1740141643.2298088,168,0.356
1740141643.229813,168,0.376
1740141644.220832,168,0.38
1740141644.220861,168,0.36
1740141645.207862,167,0.368
1740141645.207892,167,0.376
1740141645.207896,167,0.364
1740141646.200263,167,0.372
1740141646.2003,167,0.372
1740141646.200308,167,0.368
1740141648.17855,166,0.368
1740141648.178578,166,0.376
1740141648.1785831,166,0.368
1740141649.169193,166,0.368
1740141649.1692271,166,0.376
1740141649.169236,166,0.372
1740141649.169937,166,0.372
1740141649.169942,166,0.372
1740141650.1604202,165,0.392
1740141650.160457,165,0.372
1740141650.160461,165,0.364
1740141651.150042,165,0.38
1740141651.150082,165,0.38
1740141651.1500878,165,0.372
1740141652.137747,165,0.368
1740141652.137771,165,0.376
1740141653.1313002,165,0.392
1740141653.131329,165,0.368
1740141653.131333,165,0.372
1740141654.118349,164,0.38
1740141654.118387,164,0.384
1740141654.1183941,164,0.368
1740141655.107788,164,0.376
1740141655.10782,164,0.384
1740141655.107824,164,0.364
1740141656.098424,164,0.376
1740141656.098454,164,0.392
1740141657.0888488,163,0.376
1740141657.0888782,163,0.36
1740141657.088883,163,0.376
1740141658.079895,163,0.384
1740141658.0799282,163,0.364
1740141658.079932,163,0.372
1740141659.0701709,163,0.388
1740141659.0702012,163,0.368
1740141659.0702069,163,0.368
1740141660.0632389,163,0.372
1740141660.063259,163,0.372
1740141661.049099,164,0.379
1740141661.049133,164,0.364
1740141661.0491369,164,0.364
1740141662.037971,165,0.368
1740141662.0380008,165,0.38
1740141662.038007,165,0.364
1740141663.028568,167,0.364
1740141663.0286028,167,0.388
1740141663.0286112,167,0.356
1740141664.019256,167,0.36
1740141664.019287,167,0.372
1740141665.00784,168,0.364
1740141665.007859,168,0.364
1740141665.0078652,168,0.368
1740141665.999711,168,0.368
1740141665.999747,168,0.364
1740141665.999753,168,0.364
1740141666.989196,168,0.372
1740141666.9892302,168,0.364
1740141666.989234,168,0.364
1740141667.9775062,168,0.368
1740141667.977532,168,0.364
1740141667.977536,168,0.364
1740141668.968025,168,0.372
1740141668.96806,168,0.364
1740141669.960682,168,0.36
1740141669.960714,168,0.368
1740141669.9607198,168,0.384
1740141670.949072,168,0.352
1740141670.9491751,168,0.364
1740141670.94918,168,0.38
1740141671.937691,169,0.356
1740141671.937727,169,0.36
1740141671.937734,169,0.368
1740141672.928766,169,0.376
1740141672.9287932,169,0.364
1740141672.928797,169,0.368
1740141673.918773,169,0.356
1740141673.918805,169,0.364
1740141674.908484,169,0.36
1740141674.908514,169,0.372
1740141674.9085178,169,0.36
1740141675.900059,169,0.356
1740141675.900096,169,0.364
1740141675.9001029,169,0.364
1740141676.889087,170,0.36
1740141676.889102,170,0.364
1740141676.889107,170,0.364
1740141677.87814,169,0.36
1740141677.878158,169,0.368
1740141677.878165,169,0.38
1740141678.866793,169,0.368
1740141678.8668082,169,0.356
1740141679.862172,169,0.368
1740141679.8622,169,0.364
1740141679.862203,169,0.363
1740141680.8476942,169,0.372
1740141680.847732,169,0.36
1740141680.847739,169,0.36
1740141681.839641,169,0.372
1740141681.8396769,169,0.36
1740141681.8396852,169,0.364
1740141682.826586,169,0.368
1740141682.826599,169,0.36
1740141682.826602,169,0.36
1740141683.820137,169,0.372
1740141683.820171,169,0.376
1740141683.820178,169,0.356
1740141684.8100638,169,0.364
1740141684.810097,169,0.372
1740141685.800259,169,0.36
1740141685.800291,169,0.364
1740141685.8002949,169,0.368
1740141686.789223,169,0.364
1740141686.789258,169,0.364
1740141686.789265,169,0.368
1740141687.779367,169,0.36
1740141687.779392,169,0.372
1740141687.779397,169,0.376
1740141688.7691898,168,0.356
1740141688.769218,168,0.364
1740141689.757409,168,0.376
1740141689.7574441,168,0.36
1740141689.757452,168,0.36
1740141690.74942,168,0.38
1740141690.749446,168,0.372
1740141690.74945,168,0.352
1740141691.738305,169,0.364
1740141691.738338,169,0.368
1740141691.738344,169,0.376
1740141692.728769,169,0.36
1740141692.7288,169,0.364
1740141692.7288058,169,0.38
1740141693.717474,169,0.372
1740141693.717501,169,0.356
1740141694.710239,168,0.368
1740141694.710272,168,0.376
1740141694.710279,168,0.356
1740141695.699178,167,0.368
1740141695.699214,167,0.376
1740141695.699222,167,0.36
1740141696.688162,167,0.364
1740141696.688193,167,0.38
1740141696.6881988,167,0.368
1740141697.6764622,168,0.356
1740141697.6764731,168,0.364
1740141697.6764748,168,0.376
1740141698.6684978,168,0.356
1740141698.668531,168,0.364
1740141699.660067,168,0.376
1740141699.6600928,168,0.352
1740141699.660098,168,0.363
1740141700.6483068,168,0.38
1740141700.64834,168,0.364
1740141700.648345,168,0.348
1740141701.63991,169,0.368
1740141701.639939,169,0.356
1740141701.639943,169,0.364
1740141702.6281059,169,0.364
1740141702.6281338,169,0.36
1740141702.628139,169,0.364
1740141703.6185548,169,0.364
1740141703.6186008,169,0.364
1740141703.618607,169,0.36
1740141704.608244,169,0.368
1740141704.608279,169,0.36
1740141706.5890691,169,0.36
1740141706.589101,169,0.364
1740141706.589109,169,0.364
1740141707.577302,169,0.364
1740141707.577334,169,0.36
1740141707.577337,169,0.364
1740141708.5686631,169,0.364
1740141708.568693,169,0.36
1740141708.568697,169,0.364
1740141709.557933,169,0.364
1740141709.5580301,169,0.364
1740141709.5580401,169,0.36
1740141710.5494468,169,0.376
1740141710.549483,169,0.352
1740141711.539049,169,0.364
1740141711.539083,169,0.36
1740141711.539089,169,0.36
1740141712.526421,169,0.364
1740141712.526436,169,0.372
1740141712.526438,169,0.348
1740141713.520524,170,0.364
1740141713.520549,170,0.36
1740141713.520552,170,0.356
1740141714.507786,170,0.36
1740141714.507819,170,0.376
1740141714.507825,170,0.364
1740141715.499873,171,0.352
1740141715.4999082,171,0.376
1740141715.4999151,171,0.352
1740141716.488953,171,0.36
1740141716.488981,171,0.368
1740141717.479035,171,0.36
1740141717.479069,171,0.36
1740141717.479074,171,0.368
1740141718.469294,170,0.36
1740141718.469326,170,0.36
1740141718.469332,170,0.364
1740141719.4588852,169,0.364
1740141719.4589171,169,0.376
1740141719.458924,169,0.368
1740141720.449169,169,0.347
1740141720.4491992,169,0.368
1740141720.449204,169,0.36
1740141721.439372,170,0.36
1740141721.43941,170,0.364
1740141721.439418,170,0.364
1740141722.427825,170,0.36
1740141722.4279501,170,0.364
1740141723.419394,170,0.36
1740141723.419424,170,0.356
1740141723.419428,170,0.364
1740141724.4095738,170,0.372
1740141724.409612,170,0.352
1740141724.40962,170,0.356
1740141725.397595,171,0.376
1740141725.3976278,171,0.36
1740141725.3976362,171,0.348
1740141726.388953,171,0.372
1740141726.388986,171,0.36
1740141726.3889909,171,0.34
1740141727.3784,171,0.36
1740141727.37843,171,0.368
1740141727.378434,171,0.348
1740141728.367805,171,0.352
1740141728.367838,171,0.372
1740141729.359415,171,0.36
1740141729.359452,171,0.344
1740141729.3594592,171,0.356
1740141730.348777,172,0.356
1740141730.3488178,172,0.348
1740141730.348827,172,0.356
1740141731.337117,172,0.36
1740141731.3371441,172,0.364
1740141731.337149,172,0.364
1740141732.32637,172,0.344
1740141732.32639,172,0.356
1740141732.326396,172,0.368
1740141733.317374,172,0.348
1740141733.317406,172,0.36
1740141733.3174112,172,0.368
1740141734.307343,172,0.364
1740141734.3073778,172,0.348
1740141734.307383,172,0.372
1740141735.298696,172,0.36
1740141735.2987268,172,0.348
1740141735.298732,172,0.36
1740141736.2874439,171,0.36
1740141736.287484,171,0.352
1740141737.2788339,171,0.364
1740141737.27887,171,0.368
1740141737.2788742,171,0.352
1740141738.267976,171,0.356
1740141738.268011,171,0.372
1740141738.268018,171,0.348
1740141739.256899,171,0.36
1740141739.256927,171,0.372
1740141739.256931,171,0.348
1740141740.246911,172,0.355
1740141740.246944,172,0.368
1740141740.2469492,172,0.352
1740141741.2389288,172,0.356
1740141741.238959,172,0.36
1740141741.238964,172,0.356
1740141742.2275012,172,0.36
1740141742.22753,172,0.364
1740141743.2178838,171,0.356
1740141743.2179031,171,0.356
1740141743.217908,171,0.364
1740141744.2082071,171,0.36
1740141744.208244,171,0.356
1740141744.20825,171,0.364
1740141745.1977558,171,0.36
1740141745.197789,171,0.36
1740141745.1977952,171,0.364
1740141746.18651,171,0.38
1740141746.186538,171,0.364
1740141746.186542,171,0.356
1740141747.176496,171,0.376
1740141747.176517,171,0.368
1740141747.176523,171,0.352
1740141748.167092,171,0.38
1740141748.167125,171,0.364
1740141749.157283,171,0.348
1740141749.157324,171,0.364
1740141749.157331,171,0.36
1740141750.148799,171,0.36
1740141750.148831,171,0.364
1740141750.1488361,171,0.36
1740141751.138679,171,0.356
1740141751.138707,171,0.364
1740141751.138711,171,0.372
1740141752.127604,170,0.348
1740141752.127636,170,0.36
1740141752.12764,170,0.376
1740141753.119468,170,0.348
1740141753.119506,170,0.356
1740141753.1195142,170,0.376
1740141754.1068218,171,0.36
1740141754.106852,171,0.344
1740141755.097707,171,0.372
1740141755.097742,171,0.352
1740141755.09775,171,0.352
1740141756.087507,171,0.36
1740141756.0875468,171,0.356
1740141756.0875561,171,0.352
1740141757.078519,172,0.356
1740141757.078559,172,0.356
1740141757.0785642,172,0.36
1740141758.067424,172,0.368
1740141758.067439,172,0.348
1740141758.067442,172,0.348
1740141759.057695,173,0.356
1740141759.057726,173,0.352
1740141759.0577312,173,0.351
1740141760.045398,174,0.356
1740141760.045418,174,0.356
1740141760.0454242,174,0.352
1740141761.036722,174,0.356
1740141761.036756,174,0.368
1740141761.03676,174,0.344
1740141762.0275478,173,0.352
1740141762.0275788,173,0.372
1740141763.017772,174,0.356
1740141763.017808,174,0.344
1740141763.017816,174,0.36
1740141764.007387,174,0.356
1740141764.007424,174,0.364
1740141764.007431,174,0.356
1740141764.996947,173,0.352
1740141764.99698,173,0.36
1740141764.996984,173,0.36
1740141765.994307,172,0.356
1740141765.994338,172,0.364
1740141765.9943419,172,0.356
1740141766.978567,171,0.36
1740141766.978602,171,0.36
1740141766.9786088,171,0.36
1740141767.9675431,171,0.36
1740141767.967579,171,0.364
1740141767.967586,171,0.356
1740141768.956757,171,0.36
1740141768.956783,171,0.36
1740141769.9469178,171,0.356
1740141769.946956,171,0.36
1740141769.946964,171,0.36
1740141770.938585,171,0.368
1740141770.938624,171,0.348
1740141770.9386308,171,0.36
1740141771.927561,171,0.368
1740141771.927594,171,0.352
1740141771.9276009,171,0.348
1740141772.917423,171,0.36
1740141772.9174368,171,0.364
1740141772.9174411,171,0.36
1740141773.908158,171,0.34
1740141773.908192,171,0.356
1740141773.9082,171,0.352
1740141774.899478,171,0.364
1740141774.899761,171,0.36
1740141774.899766,171,0.344
1740141775.886188,171,0.348
1740141775.886218,171,0.368
1740141775.8862221,171,0.356
1740141776.878101,172,0.348
1740141776.8781261,172,0.368
1740141777.868473,173,0.356
1740141777.86851,173,0.348
1740141777.8685172,173,0.372
1740141778.855637,173,0.356
1740141778.8556669,173,0.348
1740141778.8556721,173,0.367
1740141779.846359,174,0.348
1740141779.8463879,174,0.36
1740141779.8463922,174,0.372
1740141780.8375528,173,0.348
1740141780.837578,173,0.36
1740141780.8375812,173,0.372
1740141781.8275478,172,0.364
1740141781.827589,172,0.352
1740141781.8275971,172,0.372
1740141782.819009,172,0.352
1740141782.819049,172,0.364
1740141783.8082712,171,0.372
1740141783.808301,171,0.352
1740141783.808304,171,0.364
