Timestamp,Heart Rate,RR Interval
1739792159.146868,174,0.352
1739792160.135571,173,0.356
1739792160.1356,173,0.356
1739792160.135603,173,0.356
1739792161.125825,173,0.352
1739792161.125854,173,0.36
1739792161.125859,173,0.356
1739792162.11443,173,0.352
1739792162.1144419,173,0.36
1739792163.106396,173,0.352
1739792163.106428,173,0.356
1739792163.106432,173,0.356
1739792164.0946932,173,0.352
1739792164.094719,173,0.356
1739792164.094723,173,0.356
1739792165.089345,173,0.356
1739792165.089376,173,0.352
1739792165.08938,173,0.356
1739792166.076292,173,0.356
1739792166.076323,173,0.356
1739792166.0763268,173,0.356
1739792167.071975,173,0.36
1739792167.0720031,173,0.352
1739792167.072008,173,0.356
1739792168.0564082,173,0.36
1739792168.056438,173,0.352
1739792168.056443,173,0.356
1739792169.049681,173,0.364
1739792169.049717,173,0.352
1739792169.0497239,173,0.356
1739792170.036074,173,0.36
1739792170.036101,173,0.352
1739792170.0361059,173,0.356
1739792172.016247,172,0.36
1739792172.016282,172,0.352
1739792173.005814,173,0.356
1739792173.0058439,173,0.364
1739792173.0058508,173,0.352
1739792173.99488,172,0.36
1739792173.9949172,172,0.355
1739792173.994925,172,0.356
1739792174.986122,172,0.364
1739792174.986148,172,0.356
1739792174.986152,172,0.356
1739792175.977299,172,0.364
1739792175.9773262,172,0.36
1739792175.97733,172,0.356
1739792176.9700842,171,0.364
1739792176.970112,171,0.356
1739792176.9701161,171,0.36
1739792177.9562209,171,0.36
1739792177.95628,171,0.36
1739792177.956314,171,0.36
1739792178.945931,171,0.356
1739792178.945961,171,0.364
1739792179.9362628,171,0.36
1739792179.9363031,171,0.356
1739792179.936311,171,0.364
1739792180.925956,171,0.36
1739792180.925987,171,0.356
1739792180.9259908,171,0.368
1739792182.9105222,170,0.36
1739792182.9105542,170,0.364
1739792182.910558,170,0.36
1739792184.886698,171,0.356
1739792184.886751,171,0.384
1739792184.886755,171,0.336
1739792185.878709,170,0.364
1739792185.878737,170,0.384
1739792185.878741,170,0.344
1739792185.87941,171,0.364
1739792185.879414,171,0.384
1739792185.880039,171,0.34
1739792185.880045,171,0.38
1739792185.880048,171,0.368
1739792186.8695,171,0.34
1739792186.8695328,171,0.364
1739792186.869539,171,0.388
1739792187.856896,171,0.34
1739792187.8569238,171,0.364
1739792187.85693,171,0.368
1739792188.8459818,171,0.356
1739792188.846018,171,0.368
1739792188.846026,171,0.368
1739792189.836024,170,0.356
1739792189.836062,170,0.368
1739792190.826306,170,0.384
1739792190.826335,170,0.34
1739792190.826339,170,0.364
1739792191.8173509,170,0.364
1739792191.81739,170,0.36
1739792191.817395,170,0.36
1739792192.810441,170,0.384
1739792192.810477,170,0.344
1739792192.810484,170,0.356
1739792193.79834,170,0.379
1739792193.798375,170,0.36
1739792193.798383,170,0.348
1739792194.785826,171,0.38
1739792194.785855,171,0.348
1739792194.785859,171,0.356
1739792195.7749498,171,0.364
1739792195.774982,171,0.364
1739792196.765589,171,0.364
1739792196.76565,171,0.352
1739792196.765653,171,0.364
1739792197.7587688,170,0.368
1739792197.758794,170,0.356
1739792197.7587981,170,0.364
1739792198.746475,170,0.384
1739792198.746506,170,0.344
1739792198.746513,170,0.36
1739792199.744447,170,0.368
1739792199.744459,170,0.36
1739792199.744462,170,0.36
1739792200.730897,170,0.368
1739792200.730923,170,0.38
1739792200.730927,170,0.344
1739792202.706028,170,0.368
1739792202.706057,170,0.364
1739792202.706781,170,0.36
1739792202.706788,170,0.368
1739792202.706793,170,0.372
1739792203.696275,169,0.364
1739792203.696309,169,0.368
1739792203.696316,169,0.372
1739792204.6859798,168,0.372
1739792204.6860108,168,0.372
1739792204.686015,168,0.372
1739792205.676246,167,0.368
1739792205.676287,167,0.376
1739792206.668929,165,0.392
1739792206.668968,165,0.376
1739792206.668976,165,0.364
1739792208.648443,164,0.38
1739792208.648484,164,0.38
1739792208.64849,164,0.376
1739792209.6361248,164,0.78
1739792210.627926,163,0.376
1739792210.627959,163,0.376
1739792210.627965,163,0.364
1739792210.628783,163,0.38
1739792210.628787,163,0.376
1739792210.62879,163,0.38
1739792211.6149309,163,0.384
1739792211.6149619,163,0.376
1739792211.614969,163,0.376
1739792212.605869,163,0.376
1739792212.605908,163,0.376
1739792213.596622,163,0.371
1739792213.596653,163,0.38
1739792213.596658,163,0.392
1739792214.5870469,163,0.368
1739792214.587083,163,0.376
1739792214.5870872,163,0.38
1739792215.576372,163,0.384
1739792215.5763981,163,0.384
1739792216.574357,162,0.384
1739792216.574383,162,0.384
1739792216.5743868,162,0.396
1739792218.5466182,160,0.384
1739792218.546647,160,0.392
1739792218.546651,160,0.396
1739792219.5365021,159,0.392
1739792219.536544,159,0.396
1739792220.526976,157,0.404
1739792220.5270112,157,0.4
1739792220.52702,157,0.408
1739792220.529036,155,0.412
1739792220.5290492,155,0.4
1739792221.5174232,152,0.412
1739792221.517455,152,0.412
1739792221.517458,152,0.408
1739792222.503656,151,0.404
1739792222.503662,151,0.408
1739792223.496865,151,0.408
1739792223.496892,151,0.4
1739792223.496897,151,0.404
1739792224.487015,151,0.408
1739792224.487041,151,0.404
1739792225.476803,152,0.404
1739792225.476832,152,0.4
1739792225.476835,152,0.4
1739792226.4685938,152,0.408
1739792226.468626,152,0.396
1739792228.451231,153,0.404
1739792228.451262,153,0.404
1739792228.451266,153,0.4
1739792228.451849,153,0.404
1739792228.451856,153,0.4
1739792228.451859,153,0.4
1739792230.4293382,153,0.424
1739792230.429369,153,0.392
1739792230.430034,153,0.404
1739792230.430038,153,0.424
1739792230.430041,153,0.4
1739792232.408552,153,0.416
1739792232.4085839,153,0.416
1739792232.4096022,152,0.42
1739792232.409614,152,0.42
1739792233.395833,151,0.415
1739792233.395864,151,0.416
1739792233.395871,151,0.424
1739792234.385579,149,0.424
1739792234.385613,149,0.412
1739792236.372446,147,0.42
1739792236.372478,147,0.428
1739792236.3724859,147,0.416
1739792237.3543549,146,0.424
1739792237.354361,146,0.432
1739792237.354513,145,0.424
1739792237.354514,145,0.428
1739792237.3545148,145,0.436
1739792238.346435,144,0.428
1739792238.3464699,144,0.432
1739792239.336216,143,0.44
1739792239.3362482,143,0.424
1739792240.32998,143,0.44
1739792240.3300009,143,0.42
1739792240.3300061,143,0.444
1739792241.319081,142,0.416
1739792241.31911,142,0.428
1739792242.3095849,143,0.436
1739792242.309618,143,0.424
1739792244.2884,143,0.428
1739792244.2884321,143,0.448
1739792244.288436,143,0.424
1739792244.289438,144,0.424
1739792244.289464,144,0.416
1739792245.275719,145,0.424
1739792245.2757561,145,0.436
1739792245.275764,145,0.408
1739792246.268665,145,0.42
1739792246.2687,145,0.432
1739792248.2486389,145,0.432
1739792248.248673,145,0.424
1739792248.249985,145,0.424
1739792248.249998,145,0.452
1739792248.250005,145,0.436
1739792249.237719,144,0.432
1739792249.237751,144,0.448
1739792250.226146,144,0.428
1739792250.2261791,144,0.428
1739792250.226188,144,0.432
1739792251.216446,144,0.428
1739792251.216484,144,0.44
1739792252.2058911,144,0.424
1739792252.2059038,144,0.423
1739792254.188742,143,0.436
1739792254.1887748,143,0.44
1739792254.18878,143,0.424
1739792254.189843,143,0.448
1739792254.189848,143,0.436
1739792255.1758149,143,0.436
1739792255.1758459,143,0.44
1739792256.166351,141,0.452
1739792256.166386,141,0.432
1739792256.166394,141,0.44
1739792257.156959,141,0.436
1739792257.157011,141,0.44
1739792258.1467142,141,0.432
1739792258.146755,141,0.44
1739792260.125854,141,0.432
1739792260.1258821,141,0.432
1739792260.125887,141,0.448
1739792261.116116,141,0.432
1739792261.116145,141,0.436
1739792262.1064441,141,0.456
1739792262.1064792,141,0.44
1739792262.107987,141,0.432
1739792262.1079931,141,0.452
1739792262.107996,141,0.432
1739792263.09593,141,0.436
1739792263.0959601,141,0.44
1739792264.0864599,141,0.428
1739792264.086487,141,0.44
1739792266.0659819,141,0.44
1739792266.066009,141,0.432
1739792266.0660129,141,0.44
1739792267.0568519,141,0.444
1739792267.0568871,141,0.44
1739792267.057499,140,0.448
1739792267.057504,140,0.456
1739792268.045571,139,0.444
1739792268.045602,139,0.448
1739792268.045606,139,0.444
1739792269.0363991,138,0.464
1739792269.036435,138,0.456
1739792272.012933,137,0.448
1739792272.012962,137,0.46
1739792272.01355,136,0.46
1739792272.0135539,136,0.468
1739792272.997487,135,0.452
1739792272.99752,135,0.459
1739792273.985844,134,0.46
1739792273.985875,134,0.46
1739792273.985879,134,0.456
1739792274.975678,134,0.456
1739792274.975709,134,0.46
1739792275.966146,134,0.46
1739792275.9661791,134,0.46
1739792276.9573262,134,0.456
1739792276.957366,134,0.468
1739792277.946012,134,0.452
1739792277.9460402,134,0.46
1739792277.946044,134,0.456
1739792278.936498,134,0.452
1739792278.936532,134,0.468
1739792279.926145,134,0.44
1739792279.9261818,134,0.46
1739792281.906294,135,0.452
1739792281.906338,135,0.448
1739792281.9130409,135,0.436
1739792281.913065,135,0.456
1739792281.913069,135,0.452
1739792282.900892,136,0.448
1739792282.9009228,136,0.444
1739792283.8863292,136,0.448
1739792283.886394,136,0.472
1739792284.894625,136,0.444
1739792284.894637,136,0.452
1739792285.867059,136,0.48
1739792285.8670819,136,0.456
1739792285.8670871,136,0.484
1739792286.855649,136,0.456
1739792286.8556852,136,0.476
1739792287.845931,136,0.452
1739792287.845964,136,0.456
1739792288.837496,135,0.468
1739792288.837557,135,0.472
1739792289.826071,135,0.444
1739792289.826099,135,0.46
1739792289.8261042,135,0.46
1739792290.815878,135,0.472
1739792290.815907,135,0.448
1739792291.807449,134,0.472
1739792291.807489,134,0.448
1739792292.796462,134,0.467
1739792292.796493,134,0.452
1739792293.785825,134,0.456
1739792293.785847,134,0.46
1739792294.7761521,134,0.468
1739792294.77618,134,0.46
1739792294.776184,134,0.448
1739792296.756684,134,0.472
1739792296.756726,134,0.456
1739792296.757804,134,0.464
1739792296.757814,134,0.456
1739792297.743594,134,0.448
1739792297.7436001,134,0.46
1739792298.7364411,134,0.448
1739792298.73648,134,0.464
1739792298.736487,134,0.456
1739792300.7163699,134,0.452
1739792300.7164009,134,0.464
1739792300.7178738,134,0.468
1739792300.717886,134,0.46
1739792301.707399,134,0.444
1739792301.707437,134,0.46
1739792303.686354,133,0.476
1739792303.686382,133,0.476
1739792303.6863859,133,0.46
1739792303.688703,133,0.492
1739792303.688722,133,0.48
1739792304.676246,132,0.484
1739792304.676279,132,0.476
1739792305.667874,131,0.496
1739792305.667903,131,0.468
1739792306.656922,130,0.468
1739792306.656951,130,0.504
1739792307.6462588,130,0.472
1739792307.6472828,130,0.456
1739792308.636547,130,0.472
1739792308.6365812,130,0.46
1739792309.6261172,130,0.468
1739792309.626148,130,0.484
1739792309.626152,130,0.484
1739792310.6159942,130,0.476
1739792310.616031,130,0.488
1739792311.6060941,129,0.496
1739792311.606146,129,0.487
1739792312.596218,128,0.484
1739792312.596252,128,0.48
1739792313.585655,127,0.46
1739792313.585686,127,0.488
1739792314.57576,127,0.456
1739792314.5757859,127,0.452
1739792315.570616,128,0.476
1739792315.570675,128,0.452
1739792315.570697,128,0.444
1739792316.556153,129,0.468
1739792316.55619,129,0.444
1739792317.549808,130,0.468
1739792317.549839,130,0.448
1739792318.5407329,131,0.448
1739792318.5408099,131,0.452
1739792319.526099,132,0.468
1739792319.52635,132,0.444
1739792319.526357,132,0.456
1739792321.509909,132,0.492
1739792321.509939,132,0.488
1739792322.497969,132,0.472
1739792322.498,132,0.516
1739792323.485549,131,0.476
1739792323.485582,131,0.508
1739792323.486547,130,0.48
1739792323.486552,130,0.504
1739792324.476855,129,0.472
1739792324.476885,129,0.5
1739792325.465894,129,0.488
1739792325.46592,129,0.476
1739792326.4560242,129,0.5
1739792326.456052,129,0.472
1739792327.4436622,128,0.508
1739792327.443668,128,0.488
1739792328.4357939,128,0.476
1739792328.435822,128,0.496
1739792329.428092,128,0.468
1739792329.4281301,128,0.492
1739792329.428138,128,0.476
1739792331.406857,128,0.46
1739792331.40689,128,0.48
1739792331.407868,128,0.476
1739792331.407873,128,0.467
1739792332.394523,129,0.456
1739792332.3945348,129,0.48
1739792333.385706,130,0.464
1739792333.38574,130,0.448
1739792334.376776,130,0.476
1739792334.3768032,130,0.46
1739792335.368166,131,0.464
1739792335.3681889,131,0.448
1739792335.368193,131,0.48
1739792336.357274,132,0.46
1739792336.357307,132,0.448
1739792337.34957,132,0.472
1739792337.349601,132,0.444
1739792338.3362749,133,0.452
1739792338.336303,133,0.472
1739792339.327712,134,0.456
1739792339.3277388,134,0.44
1739792339.327744,134,0.468
1739792340.315825,134,0.444
1739792340.315858,134,0.452
1739792341.305494,134,0.472
1739792341.3055239,134,0.44
1739792342.2960489,134,0.464
1739792342.296083,134,0.44
1739792343.287246,135,0.436
1739792343.287274,135,0.464
1739792343.287277,135,0.444
1739792344.276714,135,0.432
1739792344.276742,135,0.452
1739792345.267519,137,0.432
1739792345.267552,137,0.44
1739792346.256586,138,0.456
1739792346.256617,138,0.444
1739792346.256622,138,0.432
1739792347.245585,138,0.46
1739792347.2456179,138,0.432
1739792348.2364821,139,0.432
1739792348.236522,139,0.444
1739792349.226047,139,0.456
1739792349.226084,139,0.428
1739792349.226091,139,0.432
1739792350.215793,139,0.46
1739792350.2158232,139,0.424
1739792351.2065852,139,0.436
1739792351.206621,139,0.455
1739792352.197355,140,0.424
1739792352.197391,140,0.432
1739792352.197398,140,0.452
1739792353.189635,140,0.424
1739792353.189665,140,0.436
1739792354.1760662,140,0.436
1739792354.176096,140,0.432
1739792355.168471,141,0.448
1739792355.168503,141,0.436
1739792355.1685069,141,0.428
1739792356.156076,141,0.412
1739792356.156106,141,0.42
1739792357.1455412,142,0.44
1739792357.1455731,142,0.428
1739792357.145577,142,0.424
1739792358.136696,143,0.404
1739792358.136729,143,0.436
1739792359.1268852,143,0.404
1739792359.126919,143,0.412
1739792359.126924,143,0.408
1739792361.1071591,143,0.408
1739792361.107201,143,0.416
1739792361.108035,144,0.404
1739792361.1080441,144,0.408
1739792361.108106,144,0.404
1739792362.095711,145,0.404
1739792362.0957382,145,0.404
1739792363.0857458,149,0.404
1739792363.085771,149,0.4
1739792363.0857742,149,0.4
1739792364.0780659,152,0.4
1739792364.078156,152,0.404
1739792365.068125,153,0.396
1739792365.068157,153,0.4
1739792365.068161,153,0.4
1739792366.056502,154,0.396
1739792366.0565279,154,0.396
1739792367.044008,154,0.4
1739792367.044022,154,0.396
1739792367.0440252,154,0.396
1739792368.036021,155,0.396
1739792368.036055,155,0.396
1739792368.036062,155,0.396
1739792370.016475,155,0.392
1739792370.016513,155,0.396
1739792371.005428,156,0.392
1739792371.005493,156,0.396
1739792371.005497,156,0.388
1739792371.9960341,156,0.391
1739792371.9960651,156,0.396
1739792372.9860952,156,0.396
1739792372.986109,156,0.388
1739792372.986111,156,0.392
1739792373.975677,157,0.392
1739792373.975709,157,0.392
1739792373.975713,157,0.392
1739792374.967011,157,0.392
1739792374.9670458,157,0.392
1739792375.955192,157,0.388
1739792375.955217,157,0.392
1739792375.955221,157,0.388
1739792376.944322,157,0.388
1739792376.944333,157,0.392
1739792378.92644,158,0.388
1739792378.926472,158,0.384
1739792378.926475,158,0.392
1739792379.914582,158,0.388
1739792379.914598,158,0.388
1739792379.9146008,158,0.388
1739792379.915122,158,0.388
1739792379.9151309,158,0.384
1739792381.8971012,159,0.384
1739792381.89714,159,0.388
1739792381.897147,159,0.388
1739792381.8983412,159,0.38
1739792381.8983529,159,0.388
1739792381.898359,159,0.388
1739792382.885626,159,0.388
1739792382.885665,159,0.384
1739792383.875461,159,0.388
1739792383.875492,159,0.392
1739792383.875495,159,0.384
1739792384.866616,158,0.388
1739792384.866647,158,0.392
1739792384.8666508,158,0.388
1739792385.85459,158,0.384
1739792385.8546078,158,0.388
1739792386.846581,159,0.388
1739792386.846613,159,0.384
1739792386.846617,159,0.38
1739792387.8380249,159,0.392
1739792387.838073,159,0.384
1739792387.838078,159,0.388
1739792388.827094,159,0.384
1739792388.8271282,159,0.384
1739792389.8165288,159,0.384
1739792389.816563,159,0.4
1739792389.816566,159,0.38
1739792390.80635,159,0.38
1739792390.80639,159,0.408
1739792391.796258,159,0.388
1739792391.796295,159,0.363
1739792391.796303,159,0.388
1739792392.783923,159,0.4
1739792392.7839339,159,0.376
1739792392.783938,159,0.384
1739792393.776405,160,0.38
1739792393.7764401,160,0.38
1739792393.7764459,160,0.38
1739792394.765575,160,0.38
1739792394.7656052,160,0.376
1739792396.745724,161,0.38
1739792396.745753,161,0.396
1739792396.745756,161,0.364
1739792396.746304,162,0.38
1739792396.746308,162,0.396
1739792396.746311,162,0.368
1739792397.736727,162,0.372
1739792397.7367601,162,0.4
1739792398.7273972,162,0.364
1739792398.727425,162,0.376
1739792398.7274282,162,0.38
1739792399.716972,163,0.372
1739792399.717003,163,0.376
1739792399.7170072,163,0.38
1739792400.707623,163,0.376
1739792400.707654,163,0.376
1739792401.696084,163,0.396
1739792401.69612,163,0.364
1739792401.696128,163,0.376
1739792402.685248,163,0.396
1739792402.685257,163,0.384
1739792402.685259,163,0.364
1739792403.676214,163,0.376
1739792403.676252,163,0.4
1739792403.676259,163,0.36
1739792404.6654909,163,0.38
1739792404.665514,163,0.396
1739792405.654335,163,0.368
1739792405.654347,163,0.38
1739792405.65435,163,0.376
1739792406.6453068,162,0.376
1739792406.645335,162,0.38
1739792406.645338,162,0.392
1739792407.6358778,162,0.368
1739792407.635903,162,0.38
1739792408.629966,162,0.396
1739792408.6299908,162,0.38
1739792408.629995,162,0.368
1739792409.616822,162,0.396
1739792409.6168609,162,0.38
1739792409.616868,162,0.36
1739792410.60534,162,0.38
1739792410.6053681,162,0.376
1739792411.5973408,162,0.379
1739792411.597376,162,0.368
1739792411.597383,162,0.38
1739792412.5870411,162,0.388
1739792412.5870788,162,0.36
1739792412.5870872,162,0.376
1739792414.566741,162,0.388
1739792414.5667799,162,0.376
1739792414.5667892,162,0.36
1739792414.5675452,162,0.392
1739792414.567554,162,0.356
1739792415.556135,163,0.364
1739792415.556175,163,0.372
1739792415.556183,163,0.384
1739792416.548417,163,0.36
1739792416.548448,163,0.372
1739792416.5484521,163,0.384
1739792417.534385,164,0.36
1739792417.534396,164,0.368
1739792417.5344,164,0.388
1739792418.527146,164,0.372
1739792418.527185,164,0.356
1739792419.516116,165,0.368
1739792419.516143,165,0.384
1739792419.5161479,165,0.356
1739792420.5097868,166,0.36
1739792420.509813,166,0.388
1739792420.5098171,166,0.368
1739792421.496835,167,0.356
1739792421.496871,167,0.388
1739792421.496879,167,0.372
1739792422.487608,167,0.352
1739792422.487645,167,0.368
1739792424.465785,167,0.38
1739792424.465816,167,0.36
1739792424.4658198,167,0.368
1739792424.4664881,166,0.384
1739792424.466493,166,0.356
1739792424.466495,166,0.364
1739792425.456583,167,0.384
1739792425.456609,167,0.356
1739792425.456613,167,0.364
1739792426.447943,167,0.388
1739792426.447973,167,0.368
1739792426.447977,167,0.368
1739792427.4384499,167,0.348
1739792427.438486,167,0.368
1739792428.426681,167,0.376
1739792428.4267101,167,0.368
1739792428.4267159,167,0.356
1739792429.417654,167,0.38
1739792429.4176881,167,0.368
1739792429.417696,167,0.352
1739792430.407779,167,0.384
1739792430.407818,167,0.372
1739792430.407826,167,0.351
1739792431.397223,167,0.384
1739792431.39732,167,0.372
1739792431.397377,167,0.356
1739792432.385691,167,0.372
1739792432.38571,167,0.38
1739792433.376079,167,0.356
1739792433.3761091,167,0.368
1739792433.376114,167,0.388
1739792434.365791,167,0.368
1739792434.365828,167,0.36
1739792434.3658319,167,0.384
1739792435.357409,167,0.372
1739792435.357439,167,0.352
1739792435.357443,167,0.372
1739792436.3473961,167,0.38
1739792436.347424,167,0.352
1739792437.335372,167,0.368
1739792437.335399,167,0.384
1739792437.335402,167,0.356
1739792438.3281422,167,0.364
1739792438.3281732,167,0.388
1739792438.328177,167,0.372
1739792439.329222,167,0.372
1739792439.329244,167,0.356
1739792439.329247,167,0.384
1739792440.306709,167,0.376
1739792440.306742,167,0.36
1739792441.296084,167,0.384
1739792441.296107,167,0.364
1739792441.296111,167,0.368
1739792442.2866402,167,0.388
1739792442.2866828,167,0.38
1739792442.28669,167,0.36
1739792443.276148,166,0.388
1739792443.2761831,166,0.38
1739792443.276192,166,0.36
1739792444.263812,166,0.372
1739792444.263823,166,0.396
1739792445.256982,166,0.376
1739792445.2570188,166,0.364
1739792445.257029,166,0.392
1739792446.246867,166,0.384
1739792446.246897,166,0.38
1739792446.246901,166,0.38
1739792447.236255,164,0.38
1739792447.236288,164,0.376
1739792448.2277818,163,0.384
1739792448.2278059,163,0.376
1739792448.2278101,163,0.356
1739792449.216916,162,0.396
1739792449.216949,162,0.376
1739792449.216953,162,0.372
1739792450.2064261,163,0.364
1739792450.206455,163,0.387
1739792450.2064629,163,0.376
1739792451.198112,163,0.36
1739792451.198136,163,0.388
1739792452.185714,163,0.376
1739792452.185741,163,0.372
1739792452.185745,163,0.356
1739792453.176882,163,0.388
1739792453.176917,163,0.372
1739792453.176924,163,0.352
1739792454.166836,164,0.388
1739792454.166864,164,0.368
1739792454.166869,164,0.352
1739792455.1559832,164,0.368
1739792455.156012,164,0.384
1739792456.146336,164,0.368
1739792456.146378,164,0.368
1739792456.146386,164,0.352
1739792457.135523,166,0.364
1739792457.135551,166,0.368
1739792457.135554,166,0.376
1739792458.125728,167,0.376
1739792458.125765,167,0.348
1739792458.125773,167,0.36
1739792459.1161118,167,0.384
1739792459.1161442,167,0.368
1739792459.116149,167,0.352
1739792460.107075,167,0.38
1739792460.107109,167,0.368
1739792461.095791,167,0.356
1739792461.095825,167,0.376
1739792461.095832,167,0.368
1739792462.088761,167,0.356
1739792462.088803,167,0.372
1739792462.08881,167,0.356
1739792463.075186,167,0.36
1739792463.075192,167,0.38
1739792463.0751932,167,0.364
1739792464.065174,167,0.356
1739792464.065206,167,0.38
1739792464.0652092,167,0.364
1739792465.055978,167,0.356
1739792465.056016,167,0.372
1739792466.0453172,167,0.368
1739792466.045344,167,0.352
1739792466.0453482,167,0.372
1739792467.036096,167,0.352
1739792467.036133,167,0.364
1739792467.0361412,167,0.376
1739792469.016319,168,0.364
1739792469.016358,168,0.356
1739792469.016365,168,0.372
1739792470.0072472,168,0.368
1739792470.007282,168,0.364
1739792470.0072901,168,0.364
1739792470.9956322,168,0.364
1739792470.995662,168,0.367
1739792471.987572,168,0.364
1739792471.9876008,168,0.364
1739792471.987606,168,0.344
1739792472.975987,169,0.36
1739792472.976022,169,0.38
1739792472.9760299,169,0.36
1739792473.9646132,169,0.352
1739792473.964633,169,0.372
1739792473.96464,169,0.364
1739792474.956031,169,0.348
1739792474.95606,169,0.376
1739792474.956063,169,0.36
1739792475.9452522,169,0.348
1739792475.945292,169,0.376
1739792475.9452999,169,0.36
1739792477.925468,169,0.344
1739792477.925483,169,0.376
1739792477.9256582,169,0.36
1739792477.92566,169,0.348
1739792477.9256608,169,0.372
1739792478.915682,169,0.364
1739792478.915712,169,0.344
1739792478.915715,169,0.36
1739792479.9075258,169,0.368
1739792479.907559,169,0.348
1739792479.907563,169,0.36
1739792480.895193,169,0.372
1739792480.895205,169,0.364
1739792480.895208,169,0.352
1739792481.8860679,169,0.376
1739792481.886104,169,0.36
1739792481.886111,169,0.372
1739792482.873714,169,0.36
1739792482.873726,169,0.348
1739792483.8681128,170,0.38
1739792483.868146,170,0.36
1739792483.868151,170,0.348
1739792484.856343,170,0.364
1739792484.856374,170,0.376
1739792484.856378,170,0.364
1739792485.845149,170,0.356
1739792485.845186,170,0.376
1739792485.845193,170,0.352
1739792486.836137,170,0.36
1739792486.8361769,170,0.376
1739792486.8361862,170,0.368
1739792487.827083,169,0.368
1739792487.827116,169,0.368
1739792487.82712,169,0.348
1739792488.8179882,169,0.38
1739792488.8180249,169,0.36
1739792489.808795,169,0.348
1739792489.808822,169,0.38
1739792489.8088262,169,0.36
1739792490.795775,169,0.352
1739792490.795807,169,0.371
1739792490.7958112,169,0.352
1739792491.785175,169,0.376
1739792491.785206,169,0.364
1739792491.7852101,169,0.348
1739792492.773761,169,0.376
1739792492.773786,169,0.364
1739792492.7737868,169,0.364
1739792493.765615,169,0.364
1739792493.76565,169,0.364
1739792494.755836,169,0.348
1739792494.755866,169,0.36
1739792494.7558699,169,0.376
1739792496.736174,169,0.364
1739792496.736209,169,0.368
1739792496.736214,169,0.364
1739792497.727071,169,0.364
1739792497.727103,169,0.348
1739792497.7271092,169,0.38
1739792497.728926,169,0.364
1739792497.7289321,169,0.352
1739792497.7289338,169,0.376
1739792498.714445,169,0.364
1739792498.714474,169,0.352
1739792499.7077491,169,0.38
1739792499.707778,169,0.364
1739792499.707783,169,0.344
1739792500.6957068,169,0.38
1739792500.695738,169,0.36
1739792500.695742,169,0.348
1739792501.6874728,169,0.376
1739792501.6875038,169,0.364
1739792501.68751,169,0.344
1739792502.6740239,169,0.372
1739792502.6740348,169,0.364
1739792502.674038,169,0.356
1739792503.6670249,169,0.348
1739792503.667056,169,0.372
1739792503.667061,169,0.356
1739792504.6560829,170,0.344
1739792504.656107,170,0.372
1739792505.646979,170,0.364
1739792505.647008,170,0.356
1739792505.6470132,170,0.36
1739792506.6360362,170,0.356
1739792506.636076,170,0.348
1739792506.636083,170,0.368
1739792507.625799,171,0.36
1739792507.625822,171,0.348
1739792507.6258292,171,0.368
1739792508.615577,171,0.36
1739792508.6156092,171,0.364
1739792508.615614,171,0.36
1739792509.6078,171,0.364
1739792509.6078331,171,0.348
1739792509.607842,171,0.376
1739792510.595813,171,0.359
1739792510.5958421,171,0.352
1739792510.5958889,171,0.372
1739792511.587174,171,0.36
1739792511.587208,171,0.372
1739792512.57719,171,0.364
1739792512.5772212,171,0.36
1739792512.57723,171,0.368
1739792513.566568,170,0.36
1739792513.566595,170,0.364
1739792513.566599,170,0.364
1739792514.556323,169,0.368
1739792514.55635,169,0.36
1739792514.556354,169,0.368
1739792515.546659,169,0.36
1739792515.546696,169,0.344
1739792515.546701,169,0.38
1739792516.5356312,170,0.36
1739792516.535658,170,0.36
1739792518.5156832,171,0.364
1739792518.515714,171,0.36
1739792518.515718,171,0.344
1739792518.516694,171,0.376
1739792518.516704,171,0.36
1739792518.5167072,171,0.344
1739792519.5074382,171,0.376
1739792519.508221,171,0.36
1739792519.508225,171,0.344
1739792520.495604,171,0.368
1739792520.4956338,171,0.364
1739792520.495639,171,0.348
1739792521.4860768,171,0.372
1739792521.486109,171,0.364
1739792521.486113,171,0.36
1739792522.478165,171,0.368
1739792522.478194,171,0.36
1739792522.478197,171,0.36
1739792523.467496,171,0.348
1739792523.467525,171,0.376
1739792524.461802,171,0.364
1739792524.461814,171,0.364
1739792524.461817,171,0.36
1739792525.44654,171,0.348
1739792525.4465668,171,0.376
1739792525.446572,171,0.364
1739792526.435895,170,0.364
1739792526.435935,170,0.372
1739792526.435943,170,0.36
1739792527.426015,170,0.352
1739792527.4260428,170,0.38
1739792527.426048,170,0.364
1739792528.41601,170,0.368
1739792528.416043,170,0.356
1739792529.4164622,169,0.376
1739792529.416489,169,0.372
1739792529.4164941,169,0.352
1739792530.3958569,168,0.379
1739792530.395891,168,0.368
1739792530.3958988,168,0.352
1739792531.387764,168,0.38
1739792531.3878,168,0.372
1739792531.387807,168,0.348
1739792532.37601,167,0.384
1739792532.376048,167,0.368
1739792532.376056,167,0.368
1739792533.366078,167,0.368
1739792533.366115,167,0.364
1739792534.355215,167,0.348
1739792534.355242,167,0.38
1739792534.355247,167,0.364
1739792535.347137,168,0.364
1739792535.3472,168,0.364
1739792535.347203,168,0.364
1739792536.335692,168,0.348
1739792536.3357272,168,0.376
1739792536.335731,168,0.36
1739792537.326366,168,0.36
1739792537.326391,168,0.36
1739792537.3263948,168,0.364
1739792539.3064399,168,0.356
